# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesReclaimed,1760627040648000000,1760627100646000000,0
FilePageCache.pageLoads,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesRequested,1760627040648000000,1760627100646000000,0
MappedFileStorage.totalBytesMapped,1760627040648000000,1760627100646000000,164626432
FilePageCacheLockFree.housekeeperTimeSpentMs,1760627040648000000,1760627100646000000,0
MappedFileStorage.storages,1760627040648000000,1760627100646000000,6
FilePageCache.pageHits,1760627040648000000,1760627100646000000,0
StorageLockContext.competingThreads.90P,1760627040648000000,1760627100646000000,0
FilePageCache.totalPageLoadsUs,1760627040648000000,1760627100646000000,0
FilePageCache.capacityInBytes,1760627040648000000,1760627100646000000,503316478
DirectByteBufferAllocator.reclaimed,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesWriteMs,1760627040648000000,1760627100646000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1760627040648000000,1760627100646000000,199245824
StreamlinedBlobStorage.recordsDeleted,1760627040648000000,1760627100646000000,0
StorageLockContext.competingThreads.avg,1760627040648000000,1760627100646000000,0.0
FilePageCacheLockFree.heapBytesInUse,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1760627040648000000,1760627100646000000,0
cacheStateStorage.get.counter,1760627040648000000,1760627100646000000,0
cacheStateStorage.get.duration,1760627040648000000,1760627100646000000,0
cacheStateStorage.set.duration,1760627040648000000,1760627100646000000,0
cacheStateStorage.set.counter,1760627040648000000,1760627100646000000,0
FlushQueue.waitingTime90PNs,1760627040648000000,1760627100646000000,634879
AWTEventQueue.eventsDispatched,1760627040648000000,1760627100646000000,89
AWTEventQueue.dispatchTimeTotalNS,1760627040648000000,1760627100646000000,1439984204
FlushQueue.queueSizeMax,1760627040648000000,1760627100646000000,0
FlushQueue.queueSizeAvg,1760627040648000000,1760627100646000000,0.0
FlushQueue.queueSize90P,1760627040648000000,1760627100646000000,0
ReadAction.executionsCount,1760627040648000000,1760627100646000000,30
FlushQueue.executionTimeMaxNs,1760627040648000000,1760627100646000000,1261567
FlushQueue.executionTime90PNs,1760627040648000000,1760627100646000000,206847
FlushQueue.waitingTimeAvgNs,1760627040648000000,1760627100646000000,6227047.619047619
FlushQueue.tasksExecuted,1760627040648000000,1760627100646000000,63
AWTEventQueue.dispatchTimeMaxNs,1760627040648000000,1760627100646000000,1258291199
AWTEventQueue.dispatchTime90PNs,1760627040648000000,1760627100646000000,757759
AWTEventQueue.dispatchTimeAvgNs,1760627040648000000,1760627100646000000,1.6168476224719102E7
FlushQueue.executionTimeAvgNs,1760627040648000000,1760627100646000000,138379.17460317462
WriteAction.executionsCount,1760627040648000000,1760627100646000000,0
FlushQueue.waitingTimeMaxNs,1760627040648000000,1760627100646000000,233832447
jps.library.entities.serializer.save.entities.ms,1760627100646000000,1760627160652000000,0
jps.library.entities.serializer.load.entities.ms,1760627100646000000,1760627160652000000,0
workspaceModel.load.cache.from.file.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1760627100646000000,1760627160652000000,0
jps.global.initialize.library.bridges.after.loading.ms,1760627100646000000,1760627160652000000,0
jps.app.storage.content.writer.save.component.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1760627100646000000,1760627160652000000,0
jps.global.handle.before.change.events.ms,1760627100646000000,1760627160652000000,0
jps.global.initialize.library.bridges.ms,1760627100646000000,1760627160652000000,0
workspaceModel.global.updates.count,1760627100646000000,1760627160652000000,0
workspaceModel.global.apply.state.to.project.ms,1760627100646000000,1760627160652000000,0
jps.global.get.library.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1760627100646000000,1760627160652000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1760627100646000000,1760627160652000000,0
jps.global.get.library.by.name.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1760627100646000000,1760627160652000000,0
workspaceModel.global.updates.ms,1760627100646000000,1760627160652000000,0
jps.save.global.entities.ms,1760627100646000000,1760627160652000000,0
workspaceModel.save.cache.to.file.ms,1760627100646000000,1760627160652000000,0
jps.app.storage.content.reader.load.component.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.entities.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1760627100646000000,1760627160652000000,0
jps.global.get.libraries.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1760627100646000000,1760627160652000000,0
jps.global.handle.changed.events.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1760627100646000000,1760627160652000000,0
workspaceModel.load.cache.metadata.from.file.ms,1760627100646000000,1760627160652000000,0
jps.load.initial.state.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.instances.count,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1760627100646000000,1760627160652000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1760627100646000000,1760627160652000000,0
workspaceModel.sync.entities.ms,1760627100646000000,1760627160652000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsStored,1760627100646000000,1760627160652000000,0
VFS.fileByIdCache.hits,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsRead,1760627100646000000,1760627160652000000,0
VFS.fileByIdCache.misses,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsUncompressedSize,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsReadDecompressed,1760627100646000000,1760627160652000000,0
VFS.invertedFileNameIndex.requests,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsStoredCompressed,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsStoredSize,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsDeduplicated,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1760627100646000000,1760627160652000000,0
FileNameCache.totalMisses,1760627100646000000,1760627160652000000,0
VFS.fileChildByName,1760627100646000000,1760627160652000000,0
FileNameCache.queries,1760627100646000000,1760627160652000000,0
VFS.contentStorage.recordsReadSize,1760627100646000000,1760627160652000000,0
IndexesFlusher.totalFlushesRetried,1760627100646000000,1760627160652000000,0
IndexesFlusher.totalFlushingTimeUs,1760627100646000000,1760627160652000000,218413
IndexesFlusher.totalContentionQuotaSpent,1760627100646000000,1760627160652000000,0
IndexesFlusher.totalFlushes,1760627100646000000,1760627160652000000,58
writeAction.max.wait.ms,1760627100646000000,1760627160652000000,0
writeAction.median.wait.ms,1760627100646000000,1760627160652000000,0
writeAction.wait.ms,1760627100646000000,1760627160652000000,0
writeAction.count,1760627100646000000,1760627160652000000,0
DirectByteBufferAllocator.hits,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesAllocated,1760627100646000000,1760627160652000000,0
StreamlinedBlobStorage.recordsRelocated,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1760627100646000000,1760627160652000000,0
FilePageCache.maxRegisteredFiles,1760627100646000000,1760627160652000000,531
FilePageCache.maxCacheSizeInBytes,1760627100646000000,1760627160652000000,199245824
StorageLockContext.competingThreads.max,1760627100646000000,1760627160652000000,0
FilePageCache.totalPageDisposalsUs,1760627100646000000,1760627160652000000,0
DirectByteBufferAllocator.misses,1760627100646000000,1760627160652000000,0
MappedFileStorage.totalPagesMapped,1760627100646000000,1760627160652000000,6
FilePageCache.uncachedFileAccess,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalBytesRequested,1760627100646000000,1760627160652000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1760627100646000000,1760627160652000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesWritten,1760627100646000000,1760627160652000000,0
StreamlinedBlobStorage.recordsAllocated,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesReadMs,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesHandedOver,1760627100646000000,1760627160652000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1760627100646000000,1760627160652000000,11076
FilePageCacheLockFree.housekeeperTurnsDone,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1760627100646000000,1760627160652000000,0
DirectByteBufferAllocator.disposed,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1760627100646000000,1760627160652000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.nativeBytesInUse,1760627100646000000,1760627160652000000,0
FilePageCache.pageFastCacheHits,1760627100646000000,1760627160652000000,0
FilePageCache.disposedBuffers,1760627100646000000,1760627160652000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalBytesWritten,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalBytesRead,1760627100646000000,1760627160652000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesReclaimed,1760627100646000000,1760627160652000000,0
FilePageCache.pageLoads,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesRequested,1760627100646000000,1760627160652000000,0
MappedFileStorage.totalBytesMapped,1760627100646000000,1760627160652000000,164626432
FilePageCacheLockFree.housekeeperTimeSpentMs,1760627100646000000,1760627160652000000,0
MappedFileStorage.storages,1760627100646000000,1760627160652000000,6
FilePageCache.pageHits,1760627100646000000,1760627160652000000,0
StorageLockContext.competingThreads.90P,1760627100646000000,1760627160652000000,0
FilePageCache.totalPageLoadsUs,1760627100646000000,1760627160652000000,0
FilePageCache.capacityInBytes,1760627100646000000,1760627160652000000,503316478
DirectByteBufferAllocator.reclaimed,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalPagesWriteMs,1760627100646000000,1760627160652000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1760627100646000000,1760627160652000000,199245824
StreamlinedBlobStorage.recordsDeleted,1760627100646000000,1760627160652000000,0
StorageLockContext.competingThreads.avg,1760627100646000000,1760627160652000000,0.0
FilePageCacheLockFree.heapBytesInUse,1760627100646000000,1760627160652000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1760627100646000000,1760627160652000000,0
cacheStateStorage.get.counter,1760627100646000000,1760627160652000000,0
cacheStateStorage.get.duration,1760627100646000000,1760627160652000000,0
cacheStateStorage.set.duration,1760627100646000000,1760627160652000000,0
cacheStateStorage.set.counter,1760627100646000000,1760627160652000000,0
FlushQueue.waitingTime90PNs,1760627100646000000,1760627160652000000,733183
AWTEventQueue.eventsDispatched,1760627100646000000,1760627160652000000,77
AWTEventQueue.dispatchTimeTotalNS,1760627100646000000,1760627160652000000,36956002
FlushQueue.queueSizeMax,1760627100646000000,1760627160652000000,0
FlushQueue.queueSizeAvg,1760627100646000000,1760627160652000000,0.0
FlushQueue.queueSize90P,1760627100646000000,1760627160652000000,0
ReadAction.executionsCount,1760627100646000000,1760627160652000000,55
FlushQueue.executionTimeMaxNs,1760627100646000000,1760627160652000000,317439
FlushQueue.executionTime90PNs,1760627100646000000,1760627160652000000,163839
FlushQueue.waitingTimeAvgNs,1760627100646000000,1760627160652000000,551152.0
FlushQueue.tasksExecuted,1760627100646000000,1760627160652000000,64
AWTEventQueue.dispatchTimeMaxNs,1760627100646000000,1760627160652000000,10682367
AWTEventQueue.dispatchTime90PNs,1760627100646000000,1760627160652000000,557055
AWTEventQueue.dispatchTimeAvgNs,1760627100646000000,1760627160652000000,480109.71428571426
FlushQueue.executionTimeAvgNs,1760627100646000000,1760627160652000000,97972.0
WriteAction.executionsCount,1760627100646000000,1760627160652000000,0
FlushQueue.waitingTimeMaxNs,1760627100646000000,1760627160652000000,7962623
jps.library.entities.serializer.save.entities.ms,1760627160652000000,1760627220643000000,0
jps.library.entities.serializer.load.entities.ms,1760627160652000000,1760627220643000000,0
workspaceModel.load.cache.from.file.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1760627160652000000,1760627220643000000,0
jps.global.initialize.library.bridges.after.loading.ms,1760627160652000000,1760627220643000000,0
jps.app.storage.content.writer.save.component.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1760627160652000000,1760627220643000000,0
jps.global.handle.before.change.events.ms,1760627160652000000,1760627220643000000,0
jps.global.initialize.library.bridges.ms,1760627160652000000,1760627220643000000,0
workspaceModel.global.updates.count,1760627160652000000,1760627220643000000,0
workspaceModel.global.apply.state.to.project.ms,1760627160652000000,1760627220643000000,0
jps.global.get.library.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1760627160652000000,1760627220643000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1760627160652000000,1760627220643000000,0
jps.global.get.library.by.name.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1760627160652000000,1760627220643000000,0
workspaceModel.global.updates.ms,1760627160652000000,1760627220643000000,0
jps.save.global.entities.ms,1760627160652000000,1760627220643000000,0
workspaceModel.save.cache.to.file.ms,1760627160652000000,1760627220643000000,0
jps.app.storage.content.reader.load.component.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.entities.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1760627160652000000,1760627220643000000,0
jps.global.get.libraries.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1760627160652000000,1760627220643000000,0
jps.global.handle.changed.events.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1760627160652000000,1760627220643000000,0
workspaceModel.load.cache.metadata.from.file.ms,1760627160652000000,1760627220643000000,0
jps.load.initial.state.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.instances.count,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1760627160652000000,1760627220643000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1760627160652000000,1760627220643000000,0
workspaceModel.sync.entities.ms,1760627160652000000,1760627220643000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsStored,1760627160652000000,1760627220643000000,0
VFS.fileByIdCache.hits,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsRead,1760627160652000000,1760627220643000000,0
VFS.fileByIdCache.misses,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsUncompressedSize,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsReadDecompressed,1760627160652000000,1760627220643000000,0
VFS.invertedFileNameIndex.requests,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsStoredCompressed,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsStoredSize,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsDeduplicated,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1760627160652000000,1760627220643000000,0
FileNameCache.totalMisses,1760627160652000000,1760627220643000000,0
VFS.fileChildByName,1760627160652000000,1760627220643000000,0
FileNameCache.queries,1760627160652000000,1760627220643000000,0
VFS.contentStorage.recordsReadSize,1760627160652000000,1760627220643000000,0
IndexesFlusher.totalFlushesRetried,1760627160652000000,1760627220643000000,0
IndexesFlusher.totalFlushingTimeUs,1760627160652000000,1760627220643000000,251385
IndexesFlusher.totalContentionQuotaSpent,1760627160652000000,1760627220643000000,0
IndexesFlusher.totalFlushes,1760627160652000000,1760627220643000000,59
writeAction.max.wait.ms,1760627160652000000,1760627220643000000,0
writeAction.median.wait.ms,1760627160652000000,1760627220643000000,0
writeAction.wait.ms,1760627160652000000,1760627220643000000,0
writeAction.count,1760627160652000000,1760627220643000000,0
DirectByteBufferAllocator.hits,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesAllocated,1760627160652000000,1760627220643000000,0
StreamlinedBlobStorage.recordsRelocated,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1760627160652000000,1760627220643000000,0
FilePageCache.maxRegisteredFiles,1760627160652000000,1760627220643000000,531
FilePageCache.maxCacheSizeInBytes,1760627160652000000,1760627220643000000,199245824
StorageLockContext.competingThreads.max,1760627160652000000,1760627220643000000,0
FilePageCache.totalPageDisposalsUs,1760627160652000000,1760627220643000000,0
DirectByteBufferAllocator.misses,1760627160652000000,1760627220643000000,0
MappedFileStorage.totalPagesMapped,1760627160652000000,1760627220643000000,6
FilePageCache.uncachedFileAccess,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalBytesRequested,1760627160652000000,1760627220643000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1760627160652000000,1760627220643000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesWritten,1760627160652000000,1760627220643000000,0
StreamlinedBlobStorage.recordsAllocated,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesReadMs,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesHandedOver,1760627160652000000,1760627220643000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1760627160652000000,1760627220643000000,11076
FilePageCacheLockFree.housekeeperTurnsDone,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1760627160652000000,1760627220643000000,0
DirectByteBufferAllocator.disposed,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1760627160652000000,1760627220643000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.nativeBytesInUse,1760627160652000000,1760627220643000000,0
FilePageCache.pageFastCacheHits,1760627160652000000,1760627220643000000,0
FilePageCache.disposedBuffers,1760627160652000000,1760627220643000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalBytesWritten,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalBytesRead,1760627160652000000,1760627220643000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesReclaimed,1760627160652000000,1760627220643000000,0
FilePageCache.pageLoads,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesRequested,1760627160652000000,1760627220643000000,0
MappedFileStorage.totalBytesMapped,1760627160652000000,1760627220643000000,164626432
FilePageCacheLockFree.housekeeperTimeSpentMs,1760627160652000000,1760627220643000000,0
MappedFileStorage.storages,1760627160652000000,1760627220643000000,6
FilePageCache.pageHits,1760627160652000000,1760627220643000000,0
StorageLockContext.competingThreads.90P,1760627160652000000,1760627220643000000,0
FilePageCache.totalPageLoadsUs,1760627160652000000,1760627220643000000,0
FilePageCache.capacityInBytes,1760627160652000000,1760627220643000000,503316478
DirectByteBufferAllocator.reclaimed,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalPagesWriteMs,1760627160652000000,1760627220643000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1760627160652000000,1760627220643000000,199245824
StreamlinedBlobStorage.recordsDeleted,1760627160652000000,1760627220643000000,0
StorageLockContext.competingThreads.avg,1760627160652000000,1760627220643000000,0.0
FilePageCacheLockFree.heapBytesInUse,1760627160652000000,1760627220643000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1760627160652000000,1760627220643000000,0
cacheStateStorage.get.counter,1760627160652000000,1760627220643000000,0
cacheStateStorage.get.duration,1760627160652000000,1760627220643000000,0
cacheStateStorage.set.duration,1760627160652000000,1760627220643000000,0
cacheStateStorage.set.counter,1760627160652000000,1760627220643000000,0
FlushQueue.waitingTime90PNs,1760627160652000000,1760627220643000000,1253375
AWTEventQueue.eventsDispatched,1760627160652000000,1760627220643000000,76
AWTEventQueue.dispatchTimeTotalNS,1760627160652000000,1760627220643000000,43753668
FlushQueue.queueSizeMax,1760627160652000000,1760627220643000000,0
FlushQueue.queueSizeAvg,1760627160652000000,1760627220643000000,0.0
FlushQueue.queueSize90P,1760627160652000000,1760627220643000000,0
ReadAction.executionsCount,1760627160652000000,1760627220643000000,30
FlushQueue.executionTimeMaxNs,1760627160652000000,1760627220643000000,2654207
FlushQueue.executionTime90PNs,1760627160652000000,1760627220643000000,282623
FlushQueue.waitingTimeAvgNs,1760627160652000000,1760627220643000000,856748.0
FlushQueue.tasksExecuted,1760627160652000000,1760627220643000000,64
AWTEventQueue.dispatchTimeMaxNs,1760627160652000000,1760627220643000000,9764863
AWTEventQueue.dispatchTime90PNs,1760627160652000000,1760627220643000000,1019903
AWTEventQueue.dispatchTimeAvgNs,1760627160652000000,1760627220643000000,575468.6315789474
FlushQueue.executionTimeAvgNs,1760627160652000000,1760627220643000000,168950.0
WriteAction.executionsCount,1760627160652000000,1760627220643000000,0
FlushQueue.waitingTimeMaxNs,1760627160652000000,1760627220643000000,13238271
jps.library.entities.serializer.save.entities.ms,1760627220643000000,1760627269161000000,0
jps.library.entities.serializer.load.entities.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1760627220643000000,1760627269161000000,0
workspaceModel.load.cache.from.file.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1760627220643000000,1760627269161000000,0
jps.global.initialize.library.bridges.after.loading.ms,1760627220643000000,1760627269161000000,0
jps.app.storage.content.writer.save.component.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1760627220643000000,1760627269161000000,0
jps.global.handle.before.change.events.ms,1760627220643000000,1760627269161000000,0
jps.global.initialize.library.bridges.ms,1760627220643000000,1760627269161000000,0
workspaceModel.global.updates.count,1760627220643000000,1760627269161000000,0
workspaceModel.global.apply.state.to.project.ms,1760627220643000000,1760627269161000000,0
jps.global.get.library.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1760627220643000000,1760627269161000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1760627220643000000,1760627269161000000,0
jps.global.get.library.by.name.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1760627220643000000,1760627269161000000,0
workspaceModel.global.updates.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1760627220643000000,1760627269161000000,0
jps.save.global.entities.ms,1760627220643000000,1760627269161000000,1
workspaceModel.save.cache.to.file.ms,1760627220643000000,1760627269161000000,0
jps.app.storage.content.reader.load.component.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.entities.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1760627220643000000,1760627269161000000,0
jps.global.get.libraries.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1760627220643000000,1760627269161000000,0
workspaceModel.do.save.caches.ms,1760627220643000000,1760627269161000000,0
jps.global.handle.changed.events.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1760627220643000000,1760627269161000000,0
workspaceModel.load.cache.metadata.from.file.ms,1760627220643000000,1760627269161000000,0
jps.load.initial.state.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.instances.count,1760627220643000000,1760627269161000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1760627220643000000,1760627269161000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1760627220643000000,1760627269161000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1760627220643000000,1760627269161000000,0
workspaceModel.sync.entities.ms,1760627220643000000,1760627269161000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1760627220643000000,1760627269161000000,0
workspaceModel.update.unloaded.entities.ms,1760627220643000000,1760627269161000000,0
workspaceModel.pre.handlers.ms,1760627220643000000,1760627269161000000,0
workspaceModel.cachedValue.total.get.count,1760627220643000000,1760627269161000000,3
workspaceModel.on.changed.ms,1760627220643000000,1760627269161000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1760627220643000000,1760627269161000000,1
workspaceModel.updates.precise.ms,1760627220643000000,1760627269161000000,0
workspaceModel.init.bridges.ms,1760627220643000000,1760627269161000000,0
workspaceModel.cachedValue.clear.count,1760627220643000000,1760627269161000000,0
